a,b,p_calib
16,91,1.2609317032515025e-06
16,92,1.0957321825814083e-06
16,93,1.0315184744501312e-06
16,94,1.0728838737366728e-06
16,95,8.3561132601620892e-07
16,96,1.064969675383006e-06
16,97,7.4546360099092065e-07
16,98,7.708676695186003e-07
16,99,6.310012824945429e-07
16,100,6.5108120603786704e-07
16,101,6.1535450619914592e-07
16,102,5.8518098204806506e-07
16,103,5.2840972445213031e-07
16,104,5.0495086894610161e-07
16,105,4.1113575145738271e-07
16,106,4.4566889298329656e-07
16,107,3.7704868012544053e-07
16,108,3.8014689657560943e-07
16,109,3.8426549217731909e-07
16,110,2.6984379617128244e-07
16,111,2.6863323810954829e-07
16,112,2.6905047094254253e-07
16,113,1.7409116362069881e-07
16,114,2.5373787706197414e-07
16,115,2.2853190144490248e-07
16,116,2.2909772652804491e-07
16,117,2.3107472571407541e-07
16,118,1.7305332643966905e-07
16,119,1.4140969931852051e-07
16,120,1.357736952853759e-07
16,121,1.5615518416661068e-07
16,122,1.1099161880672681e-07
16,123,1.4178219779538413e-07
16,124,9.880727068737611e-08
16,125,1.1889074158824054e-07
16,126,9.2854127990025505e-08
16,127,1.104486586372711e-06
17,-127,1.0944702359625485e-06
17,-126,7.4112143661680445e-08
17,-125,8.8882482402304072e-08
17,-124,1.0908725129303229e-07
17,-123,6.5026873525079092e-08
17,-122,7.6156110790325414e-08
17,-121,1.2910648806938125e-07
17,-120,1.4457948055518987e-07
17,-119,1.4107370746019123e-07
17,-118,1.4270124858599158e-07
17,-117,1.3356712028622583e-07
17,-116,2.0682002469383892e-07
17,-115,1.9409995578513619e-07
17,-114,2.1505341377277556e-07
17,-113,2.8070447600041362e-07
17,-112,1.9445381706502788e-07
17,-111,2.2683909661910293e-07
17,-110,2.9794903414665966e-07
17,-109,3.1631483939447593e-07
17,-108,2.6031615064318251e-07
17,-107,3.3112467169737564e-07
17,-106,3.3295821158850113e-07
17,-105,4.3768535273459406e-07
17,-104,3.8193241373159712e-07
17,-103,3.2711449638003422e-07
17,-102,4.4881746698391748e-07
17,-101,5.320014952489745e-07
17,-100,4.9027143971666191e-07
17,-99,5.7809298572425106e-07
17,-98,5.4682024059501147e-07
17,-97,6.4572330595727837e-07
17,-96,8.2364533443517436e-07
17,-95,8.3107437139719372e-07
17,-94,8.5819169205409177e-07
17,-93,8.8386640350482276e-07
17,-92,1.0274435885668004e-06
17,-91,1.0710257163499018e-06
17,-90,9.7989492413045e-07
17,-89,1.0775447128964212e-06
17,-88,1.3473250256693113e-06
17,-87,1.2504127546843711e-06
17,-86,1.3394416335685285e-06
17,-85,1.5706272231432953e-06
17,-84,1.6668746193972811e-06
17,-83,1.6852895678727291e-06
17,-82,1.836021426622467e-06
17,-81,1.9984898426476865e-06
17,-80,2.0694296563708285e-06
17,-79,2.0416114250967611e-06
17,-78,2.33968064680882e-06
17,-77,2.3563873141491654e-06
17,-76,2.6081320371198151e-06
17,-75,2.8069646321141288e-06
17,-74,2.8529204444796695e-06
17,-73,3.1705183705475356e-06
17,-72,3.2635606562694776e-06
17,-71,3.66913027600962e-06
17,-70,3.8507922135138458e-06
17,-69,3.7903980363418441e-06
17,-68,4.2097402366643732e-06
17,-67,4.2817378040694198e-06
17,-66,4.4072818607097712e-06
17,-65,4.7987845192099083e-06
17,-64,5.9421642651644556e-06
17,-63,4.7167031225414067e-06
17,-62,5.8372548470560679e-06
17,-61,6.1290749535179255e-06
17,-60,6.0762940427891094e-06
17,-59,6.5665109142172251e-06
17,-58,7.0713270628776944e-06
17,-57,7.2928374988962474e-06
17,-56,7.7583682285240826e-06
17,-55,8.1346117486299789e-06
17,-54,8.223250897671414e-06
17,-53,8.4775554617694185e-06
17,-52,9.1272520019055075e-06
17,-51,9.6593451927421614e-06
17,-50,9.9869697407530836e-06
17,-49,1.0185128172787732e-05
17,-48,1.1279745064794673e-05
17,-47,1.1741929990910886e-05
17,-46,1.1998150882897408e-05
17,-45,1.2141702798160887e-05
17,-44,1.3161097702503995e-05
17,-43,1.3634575778728502e-05
17,-42,1.3939963908971811e-05
17,-41,1.5188737697338617e-05
17,-40,1.6346060747599797e-05
17,-39,1.6366261170572069e-05
17,-38,1.7030604622650457e-05
17,-37,1.729809510919968e-05
17,-36,1.8786995962588171e-05
17,-35,1.8322256538757372e-05
17,-34,1.9100745077552759e-05
17,-33,2.0363743454154679e-05
17,-32,2.1297248179894241e-05
17,-31,2.1353402747383319e-05
17,-30,2.1805215341084132e-05
17,-29,2.2992177050069497e-05
17,-28,2.3374750266703033e-05
17,-27,2.4537757977262674e-05
17,-26,2.4990717079825209e-05
17,-25,2.6283805179013066e-05
17,-24,2.6953607281828941e-05
17,-23,2.7983309808127242e-05
17,-22,2.8216102889855888e-05
17,-21,2.9403905062724557e-05
17,-20,2.9933556032974204e-05
17,-19,3.10755234018495e-05
17,-18,3.1513708581581547e-05
17,-17,3.2142670916225501e-05
17,-16,3.4021405937466928e-05
17,-15,3.404366236410274e-05
17,-14,3.5608224809542823e-05
17,-13,3.5881978894901198e-05
17,-12,3.6410466621253578e-05
17,-11,3.6376596674862986e-05
17,-10,3.7403868394410458e-05
17,-9,3.838784089041078e-05
17,-8,3.9223387670700758e-05
17,-7,3.9957807553285077e-05
17,-6,4.0686906709867638e-05
17,-5,4.0644565729530902e-05
17,-4,4.1293187156067146e-05
17,-3,4.1880012965173659e-05
17,-2,4.2358976885871325e-05
17,-1,4.1974591682844933e-05
17,0,4.1907211585981954e-05
17,1,4.2395880543115171e-05
17,2,4.1479997004229325e-05
17,3,4.0884058603954023e-05
17,4,4.1127241298574405e-05
17,5,4.1194753999582841e-05
17,6,4.0517308139320543e-05
17,7,4.0072122670034549e-05
17,8,3.9592270900330756e-05
17,9,3.8172776861821278e-05
17,10,3.7783498941190888e-05
17,11,3.7246030318377436e-05
17,12,3.5928700001736316e-05
17,13,3.5681375104569204e-05
17,14,3.4483821784028862e-05
17,15,3.4369546685035751e-05
17,16,3.2652866612417595e-05
17,17,3.1694578701670912e-05
17,18,3.1484600476531968e-05
17,19,2.9952938547316661e-05
17,20,2.9621959873715891e-05
17,21,2.902892940092772e-05
17,22,2.7943628372342065e-05
17,23,2.771343708214913e-05
17,24,2.6479143904607159e-05
17,25,2.6230292511612176e-05
17,26,2.4712423160529403e-05
17,27,2.4124650840448031e-05
17,28,2.3753251220835477e-05
17,29,2.2737754820212e-05
17,30,2.2201336572763539e-05
17,31,2.1262498206163692e-05
17,32,2.0661138944809039e-05
17,33,1.9450041702042476e-05
17,34,1.9304613408219872e-05
17,35,1.8580682182421997e-05
17,36,1.7790499906570211e-05
17,37,1.694471753635386e-05
17,38,1.6607999723828229e-05
17,39,1.5763714245410721e-05
17,40,1.5106229974952809e-05
17,41,1.4611499872636325e-05
17,42,1.4343991105323914e-05
17,43,1.3582913478376598e-05
17,44,1.3299138625708737e-05
17,45,1.2183630867770333e-05
17,46,1.1537584720971504e-05
17,47,1.1132538572316891e-05
17,48,1.0827735701959702e-05
17,49,1.0615711750390429e-05
17,50,1.0081277611198155e-05
17,51,1.0096347256205473e-05
17,52,9.4703240447718581e-06
17,53,8.7435027175237991e-06
17,54,8.4301509607894222e-06
17,55,7.565318041761585e-06
17,56,7.4043535774950673e-06
17,57,7.2068816548320194e-06
17,58,6.450101867848514e-06
17,59,6.5161474859421754e-06
17,60,6.1704678081178957e-06
17,61,6.0066288858721753e-06
17,62,5.4962209819420012e-06
17,63,4.7821747584390238e-06
17,64,5.8660861929449545e-06
17,65,4.5849074038893361e-06
17,66,4.5748821120214769e-06
17,67,4.1082221650809286e-06
17,68,3.8623483100400354e-06
17,69,4.0169642170625042e-06
17,70,3.5793501658438552e-06
17,71,3.5338892437334532e-06
17,72,3.4065133055392718e-06
17,73,3.0469023516767812e-06
17,74,2.9388673754763322e-06
17,75,2.8295094937615802e-06
17,76,2.3122558003769657e-06
17,77,2.7119502890342011e-06
17,78,2.3689145691425558e-06
17,79,2.0199856760612187e-06
17,80,2.0642763514075619e-06
17,81,1.957459273823764e-06
17,82,1.9857490951645093e-06
17,83,1.6805718540047227e-06
17,84,1.5103138715842069e-06
17,85,1.3653449521870629e-06
17,86,1.3096906805491594e-06
17,87,1.1185730677025103e-06
17,88,1.1902309672612845e-06
17,89,1.0599060550788432e-06
17,90,1.0121467971951852e-06
17,91,1.0879652825638049e-06
17,92,9.2042455201193197e-07
17,93,8.0795329937012844e-07
17,94,1.007581270182364e-06
17,95,7.7203229169937087e-07
17,96,7.8419132634930339e-07
17,97,7.3094957756322907e-07
17,98,6.8529749382488053e-07
17,99,5.206814339175398e-07
17,100,4.9869711801732935e-07
17,101,4.4451369257029738e-07
17,102,4.4125572057524083e-07
17,103,3.6736108505014376e-07
17,104,4.1907174075607841e-07
17,105,3.5549940895825843e-07
17,106,3.4313629290857617e-07
17,107,2.9340212552434616e-07
17,108,3.4914066467013805e-07
17,109,2.3821935157729345e-07
17,110,2.1747320898917994e-07
17,111,2.3305816595382888e-07
17,112,2.0002225735782832e-07
17,113,1.8159445478337907e-07
17,114,1.9161246040432835e-07
17,115,2.1503397405713052e-07
17,116,1.8410186097510355e-07
17,117,1.743933276110932e-07
17,118,2.0873484926157738e-07
17,119,1.6766160949839881e-07
17,120,1.2295058276331011e-07
17,121,1.4162883673614656e-07
17,122,8.9487889857160425e-08
17,123,1.3982949100226503e-07
17,124,1.4176059729750861e-07
17,125,4.5717185087090122e-08
17,126,1.0524242247748984e-07
17,127,1.0095033650449258e-06
18,-127,7.9593771477011821e-07
18,-126,5.3570400584150082e-08
18,-125,5.9826209355733879e-08
18,-124,8.221448273177405e-08
18,-123,1.1512555822352427e-07
18,-122,5.7866484974580438e-08
18,-121,1.2914019478900832e-07
18,-120,8.6970403550466658e-08
18,-119,1.4736210269235739e-07
18,-118,1.4348619011790759e-07
18,-117,1.2431979968332353e-07
18,-116,1.8242162849185241e-07
18,-115,1.5319892634015995e-07
18,-114,1.4256334361366082e-07
18,-113,1.814492756183832e-07
18,-112,1.8076020975093137e-07
18,-111,2.0150797025079664e-07
18,-110,2.405334421942382e-07
18,-109,2.5613176163140662e-07
18,-108,2.7623439694732227e-07
18,-107,2.780343508938742e-07
18,-106,3.3502656739215369e-07
18,-105,3.486898565831466e-07
18,-104,4.5381737719034856e-07
18,-103,3.7805907759112463e-07
18,-102,3.3366649906268833e-07
18,-101,4.5274104703469304e-07
18,-100,5.3072583229165098e-07
18,-99,4.8940098365676033e-07
18,-98,5.4350060766931151e-07
18,-97,5.704076758838257e-07
18,-96,5.7427390377589514e-07
18,-95,6.1086748850306225e-07
18,-94,7.382740538517579e-07
18,-93,8.4600854437528886e-07
18,-92,7.253657603717767e-07
18,-91,7.5678184190615096e-07
18,-90,9.0191263148069646e-07
18,-89,1.0126084083483845e-06
18,-88,1.0799917084050556e-06
18,-87,1.1933289904331807e-06
18,-86,1.1693189897070562e-06
18,-85,1.4043709151444624e-06
18,-84,1.5944301603886971e-06
18,-83,1.5397243268973094e-06
18,-82,1.4602323071171427e-06
18,-81,1.5674364201245496e-06
18,-80,1.6013322417565632e-06
18,-79,1.8120156777325456e-06
18,-78,1.9875126735919669e-06
18,-77,2.0239765501665469e-06
18,-76,2.1611863202179726e-06
18,-75,2.3952156893967477e-06
18,-74,2.5761703129095536e-06
18,-73,2.41348281086571e-06
18,-72,2.7032909558436375e-06
18,-71,2.7194108740155554e-06
18,-70,3.0834488501757373e-06
18,-69,3.2496067338069022e-06
18,-68,3.3990085872527592e-06
18,-67,3.7122203160140589e-06
18,-66,3.9200066361676343e-06
18,-65,4.1139135442330998e-06
18,-64,4.637377130968315e-06
18,-63,4.1847967647320057e-06
18,-62,4.826658894710338e-06
18,-61,5.16969498972674e-06
18,-60,5.2001131764397091e-06
18,-59,5.6275003348889124e-06
18,-58,5.5661317023511222e-06
18,-57,6.2309351541737969e-06
18,-56,6.0007598710922182e-06
18,-55,6.6387325925240662e-06
18,-54,7.0312706196765059e-06
18,-53,7.3075797259712895e-06
18,-52,7.9815095932366018e-06
18,-51,7.6756162159599203e-06
18,-50,8.687943095926059e-06
18,-49,8.8262881086203993e-06
18,-48,9.4933835097082981e-06
18,-47,9.5471485619475562e-06
18,-46,1.0336643896569033e-05
18,-45,1.0552928739958301e-05
18,-44,1.0802727053213386e-05
18,-43,1.1422664790345176e-05
18,-42,1.1943913211794908e-05
18,-41,1.2301178192222381e-05
18,-40,1.309369905198104e-05
18,-39,1.3607736590105327e-05
18,-38,1.4004462135545005e-05
18,-37,1.4424125864908519e-05
18,-36,1.5379756232139534e-05
18,-35,1.5371140497876038e-05
18,-34,1.6337587576515369e-05
18,-33,1.7156401564288244e-05
18,-32,1.755769736609563e-05
18,-31,1.7958750787593865e-05
18,-30,1.9048217211045487e-05
18,-29,1.9653575065880233e-05
18,-28,1.9888276904032384e-05
18,-27,2.0392162798678866e-05
18,-26,2.1837047928524689e-05
18,-25,2.1648499945114695e-05
18,-24,2.2580255348877457e-05
18,-23,2.3438158236616083e-05
18,-22,2.3225002782534073e-05
18,-21,2.4409524772071754e-05
18,-20,2.5181321612682614e-05
18,-19,2.5455210939918757e-05
18,-18,2.6922254816636532e-05
18,-17,2.6913378785012479e-05
18,-16,2.8202067749330372e-05
18,-15,2.9261269645199303e-05
18,-14,2.9612880297109719e-05
18,-13,3.0196938240929058e-05
18,-12,3.0580971924009436e-05
18,-11,3.1092493390705333e-05
18,-10,3.1580615286518572e-05
18,-9,3.2455275159392409e-05
18,-8,3.309531604898741e-05
18,-7,3.3996969088107258e-05
18,-6,3.3655604257758937e-05
18,-5,3.4570130830364374e-05
18,-4,3.4443751630336207e-05
18,-3,3.5099341241264877e-05
18,-2,3.4980030997721358e-05
18,-1,3.6075648697776474e-05
18,0,3.5537965434329136e-05
18,1,3.6659942109630681e-05
18,2,3.5784205122215005e-05
18,3,3.4697543034576199e-05
18,4,3.5422878702215354e-05
18,5,3.5215543559650822e-05
18,6,3.3430940876398016e-05
18,7,3.3340803221061633e-05
18,8,3.2741533160064902e-05
18,9,3.2569817104120476e-05
18,10,3.2317929090192268e-05
18,11,3.0648000774074268e-05
18,12,3.0851566606924438e-05
18,13,2.9986935550201267e-05
18,14,2.9393571111025043e-05
18,15,2.8128782303313223e-05
18,16,2.75809830029437e-05
18,17,2.6850338706011513e-05
18,18,2.6381505191742006e-05
18,19,2.5517217105481582e-05
18,20,2.5750538057978576e-05
18,21,2.4286211114646921e-05
18,22,2.3652630183986625e-05
18,23,2.3168350903234508e-05
18,24,2.2788104992586537e-05
18,25,2.2087957507955774e-05
18,26,2.1271629260205835e-05
18,27,2.0269695062487657e-05
18,28,1.9672834343742713e-05
18,29,1.9592733599275549e-05
18,30,1.8740725146677101e-05
18,31,1.7202118770572657e-05
18,32,1.7798781947232836e-05
18,33,1.6550472319363402e-05
18,34,1.5963015866721348e-05
18,35,1.5800684886852809e-05
18,36,1.4784045205613656e-05
18,37,1.412611009874227e-05
18,38,1.3944791643377405e-05
18,39,1.3344568886503343e-05
18,40,1.2339291659074181e-05
18,41,1.2366042444852357e-05
18,42,1.1434433560723352e-05
18,43,1.1363156870355889e-05
18,44,1.0497298677875131e-05
18,45,1.0347215908490538e-05
18,46,1.0081902024682538e-05
18,47,9.8173625757290765e-06
18,48,8.9519307999048915e-06
18,49,8.7957209466667944e-06
18,50,8.411263461504955e-06
18,51,7.7753222784317171e-06
18,52,7.5636438438808302e-06
18,53,7.2317206827317763e-06
18,54,6.807601088657071e-06
18,55,7.091465981337435e-06
18,56,6.1660559630066769e-06
18,57,5.860675836323235e-06
18,58,5.5262270538448276e-06
18,59,5.5402872507605046e-06
18,60,5.2959741226540362e-06
18,61,4.5232992786737559e-06
18,62,4.5451731947460345e-06
18,63,3.7431512303628303e-06
18,64,5.0997344289413395e-06
18,65,3.7880411717890022e-06
18,66,3.7978349972682529e-06
18,67,3.3026513638136052e-06
18,68,3.4532741230310606e-06
18,69,3.2153231377220548e-06
18,70,2.9917830733043459e-06
18,71,2.9655107044292434e-06
18,72,2.6889480993115246e-06
18,73,2.7020378085553106e-06
18,74,2.42558686663982e-06
18,75,2.2771618104645732e-06
18,76,2.0072831102842551e-06
18,77,1.982979405260699e-06
18,78,1.900479390953504e-06
18,79,1.8628084841674642e-06
18,80,1.5495064141903498e-06
18,81,1.5888457151425504e-06
18,82,1.4040544109397397e-06
18,83,1.3272476060755332e-06
18,84,1.2977418869147869e-06
18,85,1.1580143968649209e-06
18,86,1.0507246577398669e-06
18,87,1.0774348601770497e-06
18,88,9.4980644343655842e-07
18,89,9.3723594202180214e-07
18,90,8.7273457487931854e-07
18,91,8.5530560389480199e-07
18,92,7.3840354602154338e-07
18,93,7.5142015746812925e-07
18,94,7.403259279345836e-07
18,95,6.451119421930335e-07
18,96,6.7573121821796328e-07
18,97,5.5750242212794227e-07
18,98,4.9322427910247783e-07
18,99,5.3533748343778464e-07
18,100,5.0576745594956236e-07
18,101,4.8185303028353821e-07
18,102,4.2674109177663425e-07
18,103,2.968486855226556e-07
18,104,3.3853376227147463e-07
18,105,2.620541872098262e-07
18,106,3.1149200357577314e-07
18,107,3.7493007903391261e-07
18,108,3.3020070181855393e-07
18,109,1.9304770130511069e-07
18,110,2.6443876720514808e-07
18,111,1.7239002271088119e-07
18,112,1.9670507013009426e-07
18,113,1.9539752298860341e-07
18,114,2.5874688859490994e-07
18,115,1.4670535089239573e-07
18,116,1.7645307802992214e-07
18,117,1.5007729289540629e-07
18,118,1.6946435233217551e-07
18,119,1.0745152862542312e-07
18,120,1.130612809376081e-07
18,121,8.1269118765507432e-08
18,122,1.2102105386776817e-07
18,123,9.2247914601973146e-08
18,124,7.2657859148991473e-08
18,125,7.7428096694655122e-08
18,126,9.3835490713621999e-08
18,127,8.0298887942311591e-07
19,-127,8.3727923698194684e-07
19,-126,4.3242428788263977e-08
19,-125,4.0305749163854864e-08
19,-124,7.89325039604612e-08
19,-123,6.3651429406428987e-08
19,-122,5.741072687113557e-08
19,-121,8.512610106248169e-08
19,-120,8.4523237524163319e-08
19,-119,1.2277828966059025e-07
19,-118,1.3641533954448991e-07
19,-117,1.4579826386324097e-07
19,-116,1.3611312014942885e-07
19,-115,1.4007807863816869e-07
19,-114,1.7606939702686264e-07
19,-113,1.9317093180579596e-07
19,-112,1.4629927640848344e-07
19,-111,2.0295909603780251e-07
19,-110,2.3859731910218113e-07
19,-109,2.2793632168141763e-07
19,-108,2.0323874576523028e-07
19,-107,2.5347786461629296e-07
19,-106,3.4364564121693864e-07
19,-105,2.885163405822586e-07
19,-104,3.3695638866843954e-07
19,-103,3.8088190898239156e-07
19,-102,3.6007392358633141e-07
19,-101,3.227956940030507e-07
19,-100,3.6771847382974631e-07
19,-99,4.9823952992972102e-07
19,-98,3.4120666631795271e-07
19,-97,5.1321731603673322e-07
19,-96,5.8482964993656939e-07
19,-95,5.1986404828490738e-07
19,-94,7.2269310506557386e-07
19,-93,7.2739537457995665e-07
19,-92,7.3330127221694059e-07
19,-91,6.4652997800920045e-07
19,-90,8.5119350834718722e-07
19,-89,7.3638381121967597e-07
19,-88,9.0786456376317363e-07
19,-87,9.6372796231764771e-07
19,-86,9.608001056113035e-07
19,-85,9.5735175927765735e-07
19,-84,1.13477645476531e-06
19,-83,1.238149298588842e-06
19,-82,1.2697261077112403e-06
19,-81,1.3736710066732423e-06
19,-80,1.4889173095706093e-06
19,-79,1.4651658667908245e-06
19,-78,1.5884135800222122e-06
19,-77,1.5982693648605739e-06
19,-76,1.795111524979488e-06
19,-75,1.8229635098572925e-06
19,-74,2.0236711589213918e-06
19,-73,1.9738905632175007e-06
19,-72,2.2046220022910473e-06
19,-71,2.4178320145332041e-06
19,-70,2.712098820875236e-06
19,-69,2.7754132831795402e-06
19,-68,3.0447289094514876e-06
19,-67,2.8849926154915225e-06
19,-66,3.3249024473238514e-06
19,-65,3.197903199153901e-06
19,-64,3.743957611107542e-06
19,-63,3.1538513571445263e-06
19,-62,3.9634744803405674e-06
19,-61,4.1673865008227407e-06
19,-60,4.5539333339680581e-06
19,-59,4.6512677980695729e-06
19,-58,4.8866929574237231e-06
19,-57,5.3417983312167695e-06
19,-56,5.3394788012975779e-06
19,-55,5.5662437520600805e-06
